Station,Time_Valid,Time_Obs,Tdiff,T2_o,Td_o,WB_o,RH_o,SH_o,WD_o,WS_o,WG_o,PSFC_o,Vis_o,WX_o
71030099999,2017102818,2017-10-28T18:00:00,0,13.6,6.8,9.62,63.44,0.006087767,230,3.1,nan,100980,nan,Not_Parsed
71030099999,2017102821,2017-10-28T21:00:00,0,10,6.4,7.76,78.29,0.005927613,220,1.5,nan,100890,nan,Not_Parsed
71030099999,2017102900,2017-10-29T00:00:00,0,3.5,3,3.08,96.52,0.004673116,nan,nan,nan,100880,nan,Not_Parsed
71030099999,2017102903,2017-10-29T03:00:00,0,2.1,nan,nan,nan,nan,nan,nan,nan,100860,nan,Not_Parsed
71030099999,2017102906,2017-10-29T06:00:00,0,9.1,nan,nan,nan,nan,198,3.3,nan,100880,nan,Not_Parsed
71030099999,2017102909,2017-10-29T09:00:00,0,10.4,10.2,10.2,98.67,0.007675675,180,2.1,nan,100860,nan,Not_Parsed
71030099999,2017102912,2017-10-29T12:00:00,0,11.2,10.9,10.94,98.03,0.008036959,181,3.2,nan,100930,nan,Not_Parsed
71030099999,2017102915,2017-10-29T15:00:00,0,13.5,10.4,11.45,81.51,0.007778961,180,5,nan,100860,nan,Not_Parsed
71030099999,2017102918,2017-10-29T18:00:00,0,13.4,10.6,11.53,83.14,0.007893638,164,2.9,nan,100730,nan,Not_Parsed
71030099999,2017102921,2017-10-29T21:00:00,0,12.2,10.2,10.83,87.57,0.007688632,138,1.6,nan,100690,nan,Not_Parsed
71030099999,2017103000,2017-10-30T00:00:00,0,12.7,10.7,11.33,87.62,0.007962225,120,3.4,nan,100530,nan,Not_Parsed
71030099999,2017103003,2017-10-30T03:00:00,0,13,11.1,11.68,88.23,0.008196455,123,4.4,nan,100290,nan,Not_Parsed
71030099999,2017103006,2017-10-30T06:00:00,0,13.7,12.1,12.57,90.06,0.008780487,110,4.6,nan,100020,nan,Not_Parsed
71030099999,2017103009,2017-10-30T09:00:00,0,14.1,12.4,12.9,89.5,0.008999587,100,5.7,nan,99530,nan,Not_Parsed
71030099999,2017103012,2017-10-30T12:00:00,0,15.3,14.7,14.84,96.21,0.010511509,110,7.2,nan,98980,nan,Not_Parsed
71030099999,2017103015,2017-10-30T15:00:00,0,15.9,15.6,15.66,98.1,0.01119299,144,8.6,nan,98490,nan,Not_Parsed
71030099999,2017103018,2017-10-30T18:00:00,0,14.7,11.8,12.74,82.75,0.008743949,195,7.4,nan,98470,nan,Not_Parsed
71035999999,2017102818,2017-10-28T18:00:00,0,16.1,4,9.69,44.44,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102819,2017-10-28T19:00:00,0,16.4,5.8,10.54,49.44,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102820,2017-10-28T20:00:00,0,16.8,6.1,10.85,49.21,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102821,2017-10-28T21:00:00,0,15.5,6.2,10.27,53.84,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102822,2017-10-28T22:00:00,0,15.6,7,10.66,56.53,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102823,2017-10-28T23:00:00,0,15.2,7.7,10.79,60.85,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102900,2017-10-29T00:00:00,0,15.2,9,11.42,66.46,nan,nan,nan,9.8,nan,nan,Not_Parsed
71035999999,2017102901,2017-10-29T01:00:00,0,15,9.1,11.38,67.78,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102902,2017-10-29T02:00:00,0,14.7,9.2,11.3,69.57,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102903,2017-10-29T03:00:00,0,14.2,8.9,10.92,70.41,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102904,2017-10-29T04:00:00,0,14,8.7,10.73,70.37,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102905,2017-10-29T05:00:00,0,13.8,8.8,10.69,71.78,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102906,2017-10-29T06:00:00,0,13.5,9.4,10.89,76.22,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102907,2017-10-29T07:00:00,0,13.1,9.3,10.66,77.71,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102908,2017-10-29T08:00:00,0,13.1,10,11.06,81.45,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102909,2017-10-29T09:00:00,0,12.7,9.8,10.78,82.5,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102910,2017-10-29T10:00:00,0,12.6,10,10.86,84.16,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102911,2017-10-29T11:00:00,0,12.2,9.8,10.59,85.25,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102912,2017-10-29T12:00:00,0,12.2,10.1,10.77,86.99,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102913,2017-10-29T13:00:00,0,12.4,10.3,10.97,87.01,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102914,2017-10-29T14:00:00,0,11.5,10.7,10.9,94.83,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102915,2017-10-29T15:00:00,0,12.3,11.7,11.84,96.12,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102916,2017-10-29T16:00:00,0,12.9,12.4,12.51,96.77,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102917,2017-10-29T17:00:00,0,13.3,11.5,12.04,88.84,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102918,2017-10-29T18:00:00,0,14.1,11.5,12.34,84.34,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102919,2017-10-29T19:00:00,0,13.8,12.8,13.07,93.68,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102920,2017-10-29T20:00:00,0,14.3,9.5,11.28,72.85,nan,nan,nan,9.8,nan,nan,Not_Parsed
71035999999,2017102921,2017-10-29T21:00:00,0,13.4,9.5,10.9,77.24,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102922,2017-10-29T22:00:00,0,12.3,9.2,10.28,81.34,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017102923,2017-10-29T23:00:00,0,11.7,9.1,9.98,84.06,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017103000,2017-10-30T00:00:00,0,11.2,10,10.34,92.31,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017103001,2017-10-30T01:00:00,0,11.9,10.4,10.85,90.52,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017103002,2017-10-30T02:00:00,0,12.2,10.6,11.08,89.94,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017103003,2017-10-30T03:00:00,0,13.2,11.3,11.88,88.25,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017103004,2017-10-30T04:00:00,0,14.1,11.5,12.34,84.34,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017103005,2017-10-30T05:00:00,0,14,12.9,13.2,93.08,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017103006,2017-10-30T06:00:00,0,14.5,13.1,13.5,91.3,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017103007,2017-10-30T07:00:00,0,16,13,13.96,82.37,nan,nan,nan,10.3,nan,nan,Not_Parsed
71035999999,2017103008,2017-10-30T08:00:00,0,17.6,11.5,13.74,67.42,nan,nan,nan,17.5,nan,nan,Not_Parsed
71035999999,2017103009,2017-10-30T09:00:00,0,16.4,13,14.11,80.3,nan,nan,nan,13.4,nan,nan,Not_Parsed
71035999999,2017103010,2017-10-30T10:00:00,0,16.6,12.8,14.06,78.25,nan,nan,nan,11.8,nan,nan,Not_Parsed
71035999999,2017103011,2017-10-30T11:00:00,0,17.4,12.9,14.43,74.87,nan,nan,nan,15.9,nan,nan,Not_Parsed
71035999999,2017103012,2017-10-30T12:00:00,0,17.2,13.5,14.71,78.86,nan,nan,nan,12.3,nan,nan,Not_Parsed
71035999999,2017103013,2017-10-30T13:00:00,0,16.9,14.9,15.48,88,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017103014,2017-10-30T14:00:00,0,16.4,14.7,15.19,89.68,nan,nan,nan,nan,nan,nan,Not_Parsed
71035999999,2017103015,2017-10-30T15:00:00,0,12.3,10,10.75,85.84,nan,nan,nan,12.8,nan,nan,Not_Parsed
71035999999,2017103016,2017-10-30T16:00:00,0,11.3,9.5,10.06,88.67,nan,nan,nan,12.8,nan,nan,Not_Parsed
71035999999,2017103017,2017-10-30T17:00:00,0,9.6,6.8,7.8,82.66,nan,nan,nan,13.9,nan,nan,Not_Parsed
71035999999,2017103018,2017-10-30T18:00:00,0,8.8,5.5,6.75,79.75,nan,nan,nan,14.9,nan,nan,Not_Parsed
71036799999,2017102818,2017-10-28T18:00:00,0,20.2,5.5,12.21,38.15,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102819,2017-10-28T19:00:00,0,19.9,4.9,11.85,37.28,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102820,2017-10-28T20:00:00,0,20,5.3,12.04,38.1,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102821,2017-10-28T21:00:00,0,18.4,5.5,11.38,42.68,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102822,2017-10-28T22:00:00,0,17.5,6.6,11.39,48.74,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102823,2017-10-28T23:00:00,0,16.9,6.9,11.24,51.68,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102900,2017-10-29T00:00:00,0,16.5,7.1,11.13,53.74,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102901,2017-10-29T01:00:00,0,16.1,7.7,11.21,57.44,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102902,2017-10-29T02:00:00,0,15.9,8.1,11.3,59.78,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102903,2017-10-29T03:00:00,0,15.6,8.2,11.21,61.36,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102904,2017-10-29T04:00:00,0,15.8,8.2,11.3,60.58,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102905,2017-10-29T05:00:00,0,15.6,8.4,11.3,62.2,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102906,2017-10-29T06:00:00,0,15.3,8.6,11.26,64.27,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102907,2017-10-29T07:00:00,0,13.9,9.1,10.89,72.77,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102908,2017-10-29T08:00:00,0,13.2,10.3,11.27,82.56,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102909,2017-10-29T09:00:00,0,12.1,10,10.67,86.98,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102910,2017-10-29T10:00:00,0,11.4,9.7,10.22,89.28,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102911,2017-10-29T11:00:00,0,10.4,9,9.42,91.02,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102912,2017-10-29T12:00:00,0,10.1,9,9.31,92.87,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102913,2017-10-29T13:00:00,0,9.9,9.1,9.3,94.76,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102914,2017-10-29T14:00:00,0,8.5,7.5,7.78,93.42,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102915,2017-10-29T15:00:00,0,10,9.5,9.6,96.7,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102916,2017-10-29T16:00:00,0,10.4,9.9,10,96.71,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102917,2017-10-29T17:00:00,0,12.2,11.9,11.94,98.04,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102918,2017-10-29T18:00:00,0,15.9,13.2,14.05,83.99,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102919,2017-10-29T19:00:00,0,15.8,11.4,12.94,75.09,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102920,2017-10-29T20:00:00,0,16,10.2,12.38,68.45,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102921,2017-10-29T21:00:00,0,15.3,9.9,11.92,70.16,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102922,2017-10-29T22:00:00,0,12.8,10.6,11.3,86.47,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017102923,2017-10-29T23:00:00,0,12.3,10.1,10.81,86.42,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017103000,2017-10-30T00:00:00,0,11.5,9.9,10.39,89.89,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017103001,2017-10-30T01:00:00,0,12.3,9.5,10.45,83,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017103002,2017-10-30T02:00:00,0,12.8,10.8,11.42,87.63,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017103003,2017-10-30T03:00:00,0,12.8,11.4,11.81,91.19,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017103004,2017-10-30T04:00:00,0,12.8,11.8,12.07,93.63,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017103005,2017-10-30T05:00:00,0,13.5,12.7,12.9,94.91,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017103006,2017-10-30T06:00:00,0,14.5,13.2,13.56,91.9,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017103007,2017-10-30T07:00:00,0,16.2,13,14.03,81.33,nan,nan,nan,11.3,nan,nan,Not_Parsed
71036799999,2017103008,2017-10-30T08:00:00,0,18,11.5,13.91,65.75,nan,nan,nan,14.4,nan,nan,Not_Parsed
71036799999,2017103009,2017-10-30T09:00:00,0,18.4,12.9,14.83,70.31,nan,nan,nan,17.5,nan,nan,Not_Parsed
71036799999,2017103010,2017-10-30T10:00:00,0,18.1,12.8,14.65,71.17,nan,nan,nan,12.3,nan,nan,Not_Parsed
71036799999,2017103011,2017-10-30T11:00:00,0,17.4,12.7,14.32,73.9,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017103012,2017-10-30T12:00:00,0,15.8,14.4,14.79,91.39,nan,nan,nan,nan,nan,nan,Not_Parsed
71036799999,2017103013,2017-10-30T13:00:00,0,15.1,13.7,14.09,91.34,nan,nan,nan,9.3,nan,nan,Not_Parsed
71036799999,2017103014,2017-10-30T14:00:00,0,12.4,10.3,10.97,87.01,nan,nan,nan,9.3,nan,nan,Not_Parsed
71036799999,2017103015,2017-10-30T15:00:00,0,11.9,8.2,9.55,78.05,nan,nan,nan,8.7,nan,nan,Not_Parsed
71036799999,2017103016,2017-10-30T16:00:00,0,10.8,5.7,7.78,70.7,nan,nan,nan,12.8,nan,nan,Not_Parsed
71036799999,2017103017,2017-10-30T17:00:00,0,9.8,3.5,6.29,64.8,nan,nan,nan,11.8,nan,nan,Not_Parsed
71036799999,2017103018,2017-10-30T18:00:00,0,7.8,4.8,5.94,81.29,nan,nan,nan,12.8,nan,nan,Not_Parsed
71063099999,2017102818,2017-10-28T18:00:00,0,17.9,8.3,12.31,53.38,0.006834989,190,6.2,nan,99650,nan,Not_Parsed
71063099999,2017102819,2017-10-28T19:00:00,0,17.2,8.2,11.95,55.42,0.006787337,nan,nan,8.7,99670,nan,Not_Parsed
71063099999,2017102820,2017-10-28T20:00:00,0,15.4,9.6,11.81,68.32,0.007459531,nan,nan,nan,99690,nan,Not_Parsed
71063099999,2017102821,2017-10-28T21:00:00,0,13.5,10.8,11.69,83.71,0.008080515,210,3.1,nan,99720,nan,Not_Parsed
71063099999,2017102822,2017-10-28T22:00:00,0,12.7,10.9,11.45,88.79,0.008134459,nan,nan,nan,99720,nan,Not_Parsed
71063099999,2017102823,2017-10-28T23:00:00,0,12.3,11,11.37,91.76,0.008187077,nan,nan,nan,99740,nan,Not_Parsed
71063099999,2017102900,2017-10-29T00:00:00,0,12.3,11.1,11.44,92.37,0.008236689,190,2.6,nan,99800,nan,Not_Parsed
71063099999,2017102901,2017-10-29T01:00:00,0,12.4,11.2,11.54,92.38,0.008285732,nan,nan,nan,99870,nan,Not_Parsed
71063099999,2017102902,2017-10-29T02:00:00,0,10.4,8.3,8.99,86.81,0.006812433,nan,nan,9.3,99980,nan,Not_Parsed
71063099999,2017102903,2017-10-29T03:00:00,0,9.9,7.6,8.38,85.58,0.006493908,210,4.1,nan,100000,nan,Not_Parsed
71063099999,2017102904,2017-10-29T04:00:00,0,8.7,7.8,8.04,94.07,0.006581855,nan,nan,nan,100020,nan,Not_Parsed
71063099999,2017102905,2017-10-29T05:00:00,0,8,7.3,7.47,95.33,0.006357561,nan,nan,nan,100070,nan,Not_Parsed
71063099999,2017102906,2017-10-29T06:00:00,0,7.6,6.8,7,94.66,0.006141278,210,4.1,nan,100100,nan,Not_Parsed
71063099999,2017102907,2017-10-29T07:00:00,0,7.4,6.4,6.68,93.36,0.005973193,nan,nan,nan,100120,nan,Not_Parsed
71063099999,2017102908,2017-10-29T08:00:00,0,7.2,6.4,6.6,94.65,0.00597379,nan,nan,nan,100110,nan,Not_Parsed
71063099999,2017102909,2017-10-29T09:00:00,0,7,6.3,6.46,95.29,0.005932701,180,2.1,nan,100110,nan,Not_Parsed
71063099999,2017102910,2017-10-29T10:00:00,0,7,6.3,6.46,95.29,0.005930332,nan,nan,nan,100150,nan,Not_Parsed
71063099999,2017102911,2017-10-29T11:00:00,0,7,6.4,6.53,95.95,0.005973193,nan,nan,nan,100120,nan,Not_Parsed
71063099999,2017102912,2017-10-29T12:00:00,0,7.1,6.5,6.63,95.96,0.00601573,nan,nan,nan,100100,nan,Not_Parsed
71063099999,2017102913,2017-10-29T13:00:00,0,7.3,5.3,5.99,87.1,0.00553475,nan,nan,nan,100120,nan,Not_Parsed
71063099999,2017102914,2017-10-29T14:00:00,0,7.1,5.7,6.14,90.79,0.005692491,nan,nan,nan,100090,nan,Not_Parsed
71063099999,2017102915,2017-10-29T15:00:00,0,7,6.1,6.34,93.99,0.00585829,360,3.1,nan,99990,nan,Not_Parsed
71063099999,2017102916,2017-10-29T16:00:00,0,7.4,6.4,6.68,93.36,0.005984549,nan,nan,nan,99930,nan,Not_Parsed
71063099999,2017102917,2017-10-29T17:00:00,0,7.8,6.9,7.14,94.02,0.006204086,nan,nan,nan,99770,nan,Not_Parsed
71063099999,2017102918,2017-10-29T18:00:00,0,8.1,7,7.31,92.76,0.006254992,50,4.1,nan,99640,nan,Not_Parsed
71063099999,2017102919,2017-10-29T19:00:00,0,8.4,7.4,7.68,93.41,0.006431433,nan,nan,nan,99600,nan,Not_Parsed
71063099999,2017102920,2017-10-29T20:00:00,0,8.3,7.3,7.58,93.41,0.006393332,nan,nan,nan,99510,nan,Not_Parsed
71063099999,2017102921,2017-10-29T21:00:00,0,8.2,7.5,7.67,95.34,0.00648534,310,3.1,nan,99450,nan,Not_Parsed
71063099999,2017102922,2017-10-29T22:00:00,0,8,7.3,7.47,95.33,0.006402983,nan,nan,nan,99360,nan,Not_Parsed
71063099999,2017102923,2017-10-29T23:00:00,0,8.2,7.6,7.73,95.99,0.006541654,nan,nan,nan,99270,nan,Not_Parsed
71063099999,2017103000,2017-10-30T00:00:00,0,8.5,7.8,7.97,95.35,0.006641607,350,3.6,nan,99120,nan,Not_Parsed
71063099999,2017103001,2017-10-30T01:00:00,0,8.4,7.9,8,96.66,0.006697175,nan,nan,nan,98970,nan,Not_Parsed
71063099999,2017103002,2017-10-30T02:00:00,0,7.5,nan,nan,nan,nan,nan,nan,nan,98820,nan,Not_Parsed
71063099999,2017103003,2017-10-30T03:00:00,0,8.7,8.2,8.3,96.66,0.006862371,350,4.6,nan,98580,nan,Not_Parsed
71063099999,2017103004,2017-10-30T04:00:00,0,8.8,8.4,8.46,97.33,0.006971791,nan,nan,nan,98360,nan,Not_Parsed
71063099999,2017103005,2017-10-30T05:00:00,0,9,8.7,8.73,97.99,0.007133878,nan,nan,nan,98100,nan,Not_Parsed
71063099999,2017103006,2017-10-30T06:00:00,0,9.2,8.9,8.93,97.99,0.00725175,350,4.6,nan,97820,nan,Not_Parsed
71063099999,2017103007,2017-10-30T07:00:00,0,9.2,8.8,8.86,97.33,0.007232446,nan,nan,nan,97420,nan,Not_Parsed
71063099999,2017103008,2017-10-30T08:00:00,0,9.2,8.8,8.86,97.33,0.007260763,nan,nan,8.7,97040,nan,Not_Parsed
71063099999,2017103009,2017-10-30T09:00:00,0,10.1,9.7,9.77,97.35,0.007751594,330,8.2,nan,96580,nan,Not_Parsed
71063099999,2017103010,2017-10-30T10:00:00,0,9.9,9.5,9.57,97.35,0.007661575,nan,nan,12.3,96410,nan,Not_Parsed
71063099999,2017103011,2017-10-30T11:00:00,0,8.9,8.3,8.43,96.02,nan,nan,nan,11.3,nan,nan,Not_Parsed
71063099999,2017103012,2017-10-30T12:00:00,0,6.6,5.8,6,94.62,nan,260,11.3,nan,nan,nan,Not_Parsed
71063099999,2017103013,2017-10-30T13:00:00,0,6.3,5.2,5.52,92.65,nan,nan,nan,20,nan,nan,Not_Parsed
71063099999,2017103014,2017-10-30T14:00:00,0,6.1,4.7,5.14,90.72,0.005470008,nan,nan,17,97150,nan,Not_Parsed
71063099999,2017103015,2017-10-30T15:00:00,0,6,4.1,4.76,87.58,0.005230591,250,9.3,nan,97410,nan,Not_Parsed
71063099999,2017103016,2017-10-30T16:00:00,0,6.2,4,4.79,85.78,0.005181693,nan,nan,13.9,97640,nan,Not_Parsed
71063099999,2017103017,2017-10-30T17:00:00,0,7.2,4.2,5.35,81.2,0.005245945,nan,nan,14.4,97810,nan,Not_Parsed
71063099999,2017103018,2017-10-30T18:00:00,0,8.5,2.2,5.07,64.5,0.004545952,250,8.8,nan,97960,nan,Not_Parsed
71161099999,2017102818,2017-10-28T18:00:00,0,18.9,8.1,12.68,49.46,0.006773267,200,5.7,nan,99200,nan,Not_Parsed
71161099999,2017102819,2017-10-28T19:00:00,0,17.9,8,12.18,52.3,0.006725288,nan,nan,nan,99230,nan,Not_Parsed
71161099999,2017102820,2017-10-28T20:00:00,0,17,8.3,11.9,56.5,0.006864605,nan,nan,nan,99220,nan,Not_Parsed
71161099999,2017102821,2017-10-28T21:00:00,0,16.2,8.6,11.67,60.68,0.00700999,240,3.1,nan,99160,nan,Not_Parsed
71161099999,2017102822,2017-10-28T22:00:00,0,15.2,9.3,11.57,67.82,0.00734285,nan,nan,nan,99250,nan,Not_Parsed
71161099999,2017102823,2017-10-28T23:00:00,0,13.8,10.7,11.74,81.55,0.008058396,nan,nan,nan,99330,nan,Not_Parsed
71161099999,2017102900,2017-10-29T00:00:00,0,12.7,11.4,11.77,91.79,0.008437713,220,4.6,nan,99380,nan,Not_Parsed
71161099999,2017102901,2017-10-29T01:00:00,0,10.5,9.3,9.64,92.27,0.007325876,nan,nan,nan,99480,nan,Not_Parsed
71161099999,2017102902,2017-10-29T02:00:00,0,9.4,8.3,8.61,92.83,0.00684254,nan,nan,nan,99540,nan,Not_Parsed
71161099999,2017102903,2017-10-29T03:00:00,0,8.9,8,8.24,94.08,0.006700981,220,3.1,nan,99590,nan,Not_Parsed
71161099999,2017102904,2017-10-29T04:00:00,0,7.7,5.2,6.1,84.16,0.005525027,nan,nan,nan,99600,nan,Not_Parsed
71161099999,2017102905,2017-10-29T05:00:00,0,7.6,5.9,6.46,88.96,0.005800368,nan,nan,nan,99600,nan,Not_Parsed
71161099999,2017102906,2017-10-29T06:00:00,0,7.2,5.1,5.83,86.48,0.005482796,230,2.6,nan,99670,nan,Not_Parsed
71161099999,2017102907,2017-10-29T07:00:00,0,6.6,5,5.52,89.5,0.005446865,nan,nan,nan,99630,nan,Not_Parsed
71161099999,2017102908,2017-10-29T08:00:00,0,6.2,5.1,5.42,92.65,0.005484997,nan,nan,nan,99630,nan,Not_Parsed
71161099999,2017102909,2017-10-29T09:00:00,0,6,5.2,5.4,94.59,0.005523918,nan,nan,nan,99620,nan,Not_Parsed
71161099999,2017102910,2017-10-29T10:00:00,0,6.1,5.6,5.69,96.59,0.00568206,nan,nan,nan,99580,nan,Not_Parsed
71161099999,2017102911,2017-10-29T11:00:00,0,6,5.5,5.59,96.59,0.005645554,nan,nan,nan,99530,nan,Not_Parsed
71161099999,2017102912,2017-10-29T12:00:00,0,5.9,5.4,5.49,96.59,0.00560362,nan,nan,nan,99580,nan,Not_Parsed
71161099999,2017102913,2017-10-29T13:00:00,0,6.1,5.5,5.63,95.92,0.005645554,nan,nan,nan,99530,nan,Not_Parsed
71161099999,2017102914,2017-10-29T14:00:00,0,6.2,5.7,5.79,96.6,0.005727967,nan,nan,nan,99470,nan,Not_Parsed
71161099999,2017102915,2017-10-29T15:00:00,0,6.7,6.1,6.23,95.94,0.00589128,20,3.1,nan,99430,nan,Not_Parsed
71161099999,2017102916,2017-10-29T16:00:00,0,6.6,5.9,6.06,95.28,0.005814962,nan,nan,nan,99350,nan,Not_Parsed
71161099999,2017102917,2017-10-29T17:00:00,0,7.2,5.5,6.06,88.93,0.005667759,nan,nan,nan,99140,nan,Not_Parsed
71161099999,2017102918,2017-10-29T18:00:00,0,7.7,7,7.17,95.32,0.006290339,50,3.6,nan,99080,nan,Not_Parsed
71161099999,2017102919,2017-10-29T19:00:00,0,8,7.4,7.53,95.99,0.00647302,nan,nan,nan,98960,nan,Not_Parsed
71161099999,2017102920,2017-10-29T20:00:00,0,8.3,7.7,7.83,96,0.006611783,nan,nan,nan,98890,nan,Not_Parsed
71161099999,2017102921,2017-10-29T21:00:00,0,8.3,7.8,7.89,96.65,0.006661766,360,4.1,nan,98820,nan,Not_Parsed
71161099999,2017102922,2017-10-29T22:00:00,0,8.1,7.5,7.63,95.99,0.006533951,nan,nan,nan,98710,nan,Not_Parsed
71161099999,2017102923,2017-10-29T23:00:00,0,7.7,7.1,7.23,95.98,0.006363838,nan,nan,nan,98610,nan,Not_Parsed
71161099999,2017103000,2017-10-30T00:00:00,0,7.6,7.1,7.19,96.63,0.006372237,350,5.7,nan,98480,nan,Not_Parsed
71161099999,2017103001,2017-10-30T01:00:00,0,7.9,7.4,7.49,96.64,0.006516473,nan,nan,nan,98300,nan,Not_Parsed
71161099999,2017103002,2017-10-30T02:00:00,0,8,7.5,7.59,96.65,0.006571224,nan,nan,nan,98150,nan,Not_Parsed
71161099999,2017103003,2017-10-30T03:00:00,0,7.9,7.4,7.49,96.64,0.006543094,350,6.2,nan,97900,nan,Not_Parsed
71161099999,2017103004,2017-10-30T04:00:00,0,8,7.6,7.66,97.31,0.00665016,nan,nan,nan,97650,nan,Not_Parsed
71161099999,2017103005,2017-10-30T05:00:00,0,8.2,7.8,7.86,97.31,0.006761648,nan,nan,nan,97360,nan,Not_Parsed
71161099999,2017103006,2017-10-30T06:00:00,0,8.8,8.4,8.46,97.33,0.00707098,340,7.2,nan,96980,nan,Not_Parsed
71161099999,2017103007,2017-10-30T07:00:00,0,8.8,8.3,8.4,96.67,0.007049294,nan,nan,10.8,96620,nan,Not_Parsed
71161099999,2017103008,2017-10-30T08:00:00,0,8.1,7.5,7.63,95.99,0.006700919,nan,nan,12.3,96250,nan,Not_Parsed
71161099999,2017103009,2017-10-30T09:00:00,0,8,7.3,7.47,95.33,0.006624289,310,8.8,nan,96040,nan,Not_Parsed
